address,size,span_end,current_name,proposed_name,module,status,match_percent,calling_convention,signature,is_thunk,source_file,evidence,owner,notes
0x00429A4F,467,0x00429C21,sub_429A4F,,,unclassified,0.00,unknown,,false,,,,
0x00429C42,3064,0x0042A839,sub_429C42,,,unclassified,0.00,unknown,,false,,,,
0x0042A876,1203,0x0042AD28,sub_42A876,,,unclassified,0.00,unknown,,false,,,,
0x0042AD29,61,0x0042AD65,sub_42AD29,,,unclassified,0.00,unknown,,false,,,,
0x0042AD66,69,0x0042ADAA,sub_42AD66,,,unclassified,0.00,unknown,,false,,,,
0x0042ADAB,2136,0x0042B602,sub_42ADAB,,,unclassified,0.00,unknown,,false,,,,
0x0042B603,3956,0x0042C576,sub_42B603,,,unclassified,0.00,unknown,,false,,,,
0x0042C577,2755,0x0042D039,sub_42C577,,,unclassified,0.00,unknown,,false,,,,
0x0042D03A,17,0x0042D04A,sub_42D03A,,,unclassified,0.00,unknown,,false,,,,
0x0042D04B,235,0x0042D135,sub_42D04B,,,unclassified,0.00,unknown,,false,,,,
0x0042D136,279,0x0042D24C,sub_42D136,,,unclassified,0.00,unknown,,false,,,,
0x0042D24D,536,0x0042D464,sub_42D24D,,,unclassified,0.00,unknown,,false,,,,
0x0042D465,216,0x0042D53C,sub_42D465,,,unclassified,0.00,unknown,,false,,,,
0x0042D53D,35,0x0042D55F,sub_42D53D,,,unclassified,0.00,unknown,,false,,,,
0x0042D560,109,0x0042D5CC,sub_42D560,,,unclassified,0.00,unknown,,false,,,,
0x0042D5CD,69,0x0042D611,sub_42D5CD,,,unclassified,0.00,unknown,,false,,,,
0x0042D612,69,0x0042D656,sub_42D612,,,unclassified,0.00,unknown,,false,,,,
0x0042D657,129,0x0042D6D7,sub_42D657,,,unclassified,0.00,unknown,,false,,,,
0x0042D6D8,130,0x0042D759,sub_42D6D8,,,unclassified,0.00,unknown,,false,,,,
0x0042D75A,100,0x0042D7BD,sub_42D75A,,,unclassified,0.00,unknown,,false,,,,
0x0042D7BE,124,0x0042D839,sub_42D7BE,,,unclassified,0.00,unknown,,false,,,,
0x0042D83A,155,0x0042D8D4,sub_42D83A,,,unclassified,0.00,unknown,,false,,,,
0x0042D8D5,2303,0x0042E1D3,sub_42D8D5,,,unclassified,0.00,unknown,,false,,,,
0x0042E1D4,36,0x0042E1F7,sub_42E1D4,,,unclassified,0.00,unknown,,false,,,,
0x0042E1F8,404,0x0042E38B,sub_42E1F8,,,unclassified,0.00,unknown,,false,,,,
0x0042E38C,78,0x0042E3D9,sub_42E38C,,,unclassified,0.00,unknown,,false,,,,
0x0042E3DA,602,0x0042E633,sub_42E3DA,,,unclassified,0.00,unknown,,false,,,,
0x0042E634,487,0x0042E81A,sub_42E634,,,unclassified,0.00,unknown,,false,,,,
0x0042E81B,35,0x0042E83D,sub_42E81B,,,unclassified,0.00,unknown,,false,,,,
0x0042E83E,2726,0x0042F2E3,sub_42E83E,,,unclassified,0.00,unknown,,false,,,,
0x0042F2E4,225,0x0042F3C4,sub_42F2E4,,,unclassified,0.00,unknown,,false,,,,
0x0042F3C5,152,0x0042F45C,sub_42F3C5,,,unclassified,0.00,unknown,,false,,,,
0x0042F45D,77,0x0042F4A9,sub_42F45D,,,unclassified,0.00,unknown,,false,,,,
0x0042F4AA,124,0x0042F525,sub_42F4AA,,,unclassified,0.00,unknown,,false,,,,
0x0042F526,124,0x0042F5A1,sub_42F526,,,unclassified,0.00,unknown,,false,,,,
0x0042F5A2,253,0x0042F69E,sub_42F5A2,,,unclassified,0.00,unknown,,false,,,,
0x0042F69F,151,0x0042F735,sub_42F69F,,,unclassified,0.00,unknown,,false,,,,
0x0042F736,83,0x0042F788,sub_42F736,,,unclassified,0.00,unknown,,false,,,,
0x0042F789,86,0x0042F7DE,sub_42F789,,,unclassified,0.00,unknown,,false,,,,
0x0042F7DF,116,0x0042F852,sub_42F7DF,,,unclassified,0.00,unknown,,false,,,,
0x0042F853,139,0x0042F8DD,sub_42F853,,,unclassified,0.00,unknown,,false,,,,
0x0042F8DE,110,0x0042F94B,sub_42F8DE,,,unclassified,0.00,unknown,,false,,,,
0x0042F94C,261,0x0042FA50,sub_42F94C,,,unclassified,0.00,unknown,,false,,,,
0x0042FA60,75,0x0042FAAA,sub_42FA60,,,unclassified,0.00,unknown,,false,,,,
0x0042FAB0,99,0x0042FB12,sub_42FAB0,,,unclassified,0.00,unknown,,false,,,,
0x0042FB20,82,0x0042FB71,sub_42FB20,,,unclassified,0.00,unknown,,false,,,,
0x0042FB80,78,0x0042FBCD,sub_42FB80,,,unclassified,0.00,unknown,,false,,,,
0x0042FBD0,197,0x0042FC94,sub_42FBD0,,,unclassified,0.00,unknown,,false,,,,
0x0042FCA0,184,0x0042FD57,sub_42FCA0,,,unclassified,0.00,unknown,,false,,,,
0x0042FD60,153,0x0042FDF8,sub_42FD60,,,unclassified,0.00,unknown,,false,,,,
0x0042FE20,154,0x0042FEB9,sub_42FE20,,,unclassified,0.00,unknown,,false,,,,
0x0042FEE0,383,0x0043005E,sub_42FEE0,,,unclassified,0.00,unknown,,false,,,,
0x00430060,38,0x00430085,sub_430060,,,unclassified,0.00,unknown,,false,,,,
0x00430090,161,0x00430130,sub_430090,,,unclassified,0.00,unknown,,false,,,,
0x00430140,325,0x00430284,sub_430140,,,unclassified,0.00,unknown,,false,,,,
0x00430290,85,0x004302E4,sub_430290,,,unclassified,0.00,unknown,,false,,,,
0x004302F0,122,0x00430369,sub_4302F0,,,unclassified,0.00,unknown,,false,,,,
0x00430370,115,0x004303E2,sub_430370,,,unclassified,0.00,unknown,,false,,,,
0x004303F0,1488,0x004309BF,sub_4303F0,,,unclassified,0.00,unknown,,false,,,,
0x004309C0,392,0x00430B47,sub_4309C0,,,unclassified,0.00,unknown,,false,,,,
0x00430B50,1904,0x004312BF,sub_430B50,,,unclassified,0.00,unknown,,false,,,,
0x004312C0,110,0x0043132D,sub_4312C0,,,unclassified,0.00,unknown,,false,,,,
0x00431330,434,0x004314E1,sub_431330,,,unclassified,0.00,unknown,,false,,,,
0x004314F0,69,0x00431534,sub_4314F0,,,unclassified,0.00,unknown,,false,,,,
0x00431540,172,0x004315EB,sub_431540,,,unclassified,0.00,unknown,,false,,,,
0x004315F0,313,0x00431728,sub_4315F0,,,unclassified,0.00,unknown,,false,,,,
0x00431730,319,0x0043186E,sub_431730,,,unclassified,0.00,unknown,,false,,,,
0x00431870,88,0x004318C7,sub_431870,,,unclassified,0.00,unknown,,false,,,,
0x004318D0,40,0x004318F7,sub_4318D0,,,unclassified,0.00,unknown,,false,,,,
0x00431900,40,0x00431927,sub_431900,,,unclassified,0.00,unknown,,false,,,,
0x00431930,127,0x004319AE,sub_431930,,,unclassified,0.00,unknown,,false,,,,
0x004319B0,95,0x00431A0E,sub_4319B0,,,unclassified,0.00,unknown,,false,,,,
0x00431A0F,60,0x00431A4A,sub_431A0F,,,unclassified,0.00,unknown,,false,,,,
